GeneID,mapped_graphsage_row_count,graph_instance_count,unique_tissue_count,tissues,train_instance_count,valid_instance_count,test_instance_count,mean_instance_degree,median_instance_degree,max_instance_degree,min_instance_degree,total_instance_degree,feature_nonzero_counts,feature_nonzero_count_consistent,positive_label_count,all_zero_label_vector
387,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,69.73913043478261,70.0,84,40,1604,1,1,59,0
388,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,6.541666666666667,7.0,10,1,157,2,1,43,0
389,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,11.636363636363637,11.0,15,8,256,0,1,27,0
391,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,11.125,11.0,15,6,267,3,1,52,0
392,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,18.8,19.0,22,15,376,4,1,19,0
394,19,19,19,adipose_tissue|adrenal_cortex|adrenal_gland|artery|astrocyte|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,16,2,1,10.0,11.0,13,5,190,1,1,9,0
395,3,3,3,brain|heart|kidney,1,2,0,1.0,1.0,1,1,3,1,1,15,0
396,21,21,21,adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,48.142857142857146,47.0,60,31,1011,1,1,18,0
399,1,1,1,blood,1,0,0,4.0,4.0,4,4,4,0,1,18,0
401,2,2,2,adrenal_gland|brain,2,0,0,8.0,8.0,8,8,16,1,1,43,0
402,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,9.142857142857142,9.0,11,4,192,1,1,42,0
403,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,6.7,7.0,8,5,134,2,1,40,0
405,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,28.708333333333332,30.0,38,11,689,2,1,55,0
406,20,20,20,adipose_tissue|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,17.5,18.5,20,8,350,2,1,82,0
408,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,114.29166666666667,118.5,152,45,2743,1,1,97,0
409,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,112.375,115.5,153,40,2697,3,1,80,0
429,2,2,2,brain|lung,1,0,1,11.0,11.0,12,10,22,1,1,59,0
444,12,12,12,blood|blood_plasma|blood_platelet|bone|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,9,2,1,11.083333333333334,11.0,14,7,133,1,1,33,0
467,8,8,8,basal_ganglion|blood|blood_plasma|brain|eye|forebrain|kidney|liver,7,1,0,38.125,38.0,42,33,305,5,1,66,0
468,8,8,8,basal_ganglion|blood|blood_plasma|brain|eye|forebrain|kidney|liver,7,1,0,36.75,37.0,39,33,294,1,1,77,0
472,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,97.20833333333333,104.0,120,35,2333,0,1,84,0
473,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,12.944444444444445,13.0,15,10,233,3,1,0,1
476,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,67.86363636363636,71.5,80,44,1493,0,1,39,0
477,1,1,1,heart,0,1,0,7.0,7.0,7,7,7,2,1,47,0
480,5,5,5,brain|heart|kidney|liver|lung,2,2,1,3.0,3.0,3,3,15,1,1,6,0
488,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,31.652173913043477,32.0,41,23,728,0,1,30,0
491,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,7.913043478260869,8.0,12,5,182,1,1,24,0
498,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,78.47826086956522,84.0,105,26,1805,1,1,42,0
506,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,59.916666666666664,66.5,83,17,1438,1,1,48,0
509,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,65.6875,66.5,76,49,1051,0,1,26,0
513,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,20.75,21.0,23,19,332,1,1,10,0
514,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,13.125,13.0,14,13,210,1,1,9,0
515,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,42.5625,44.5,46,32,681,0,1,26,0
521,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,23.8125,24.0,27,21,381,0,1,13,0
522,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,26.25,27.0,28,23,420,0,1,17,0
525,1,1,1,kidney,0,1,0,29.0,29.0,29,29,29,0,1,30,0
538,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,5.625,6.0,8,2,135,1,1,59,0
539,18,18,18,adipose_tissue|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,42.0,43.0,48,25,756,1,1,40,0
540,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,8.08695652173913,9.0,12,3,186,0,1,27,0
545,8,8,8,blood|brain|colon|gastrointestinal_tract|heart|large_intestine|liver|lung,6,1,1,71.625,72.0,73,69,573,0,1,76,0
546,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,18.869565217391305,21.0,26,5,434,0,1,80,0
549,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,5.666666666666667,6.0,6,5,51,0,1,16,0
551,1,1,1,brain,1,0,0,7.0,7.0,7,7,7,0,1,48,0
554,1,1,1,kidney,0,1,0,13.0,13.0,13,13,13,0,1,10,0
558,1,1,1,blood,1,0,0,20.0,20.0,20,20,20,2,1,43,0
566,3,3,3,blood|brain|eye,3,0,0,1.3333333333333333,1.0,2,1,4,0,1,61,0
567,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,9.125,9.0,13,4,219,0,1,37,0
570,1,1,1,liver,1,0,0,2.0,2.0,2,2,2,0,1,22,0
572,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,35.416666666666664,37.0,46,11,850,1,1,64,0
573,21,21,21,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,27.238095238095237,28.0,34,18,572,0,1,10,0
576,3,3,3,blood|blood_plasma|brain,3,0,0,2.3333333333333335,2.0,3,2,7,2,1,0,1
578,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,18.217391304347824,19.0,21,13,419,1,1,55,0
579,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,8.545454545454545,8.5,10,4,188,0,1,8,0
580,1,1,1,lung,0,0,1,109.0,109.0,109,109,109,0,1,44,0
581,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,45.208333333333336,49.0,56,13,1085,1,1,74,0
582,15,15,15,adrenal_gland|amygdala|basal_ganglion|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,11,2,2,7.2,7.0,11,5,108,1,1,28,0
585,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,8.130434782608695,8.0,12,5,187,0,1,47,0
595,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,57.166666666666664,59.0,72,20,1372,1,1,57,0
597,4,4,4,blood|colon|gastrointestinal_tract|large_intestine,4,0,0,13.0,12.5,15,12,52,1,1,6,0
598,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,54.95652173913044,57.0,66,37,1264,6,1,37,0
602,3,3,3,blood|blood_plasma|blood_platelet,3,0,0,36.666666666666664,36.0,40,34,110,4,1,81,0
604,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,62.869565217391305,64.0,81,25,1446,2,1,50,0
613,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,46.875,49.0,62,22,1125,1,1,16,0
617,16,16,16,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,4.25,4.0,5,3,68,1,1,14,0
623,15,15,15,adrenal_gland|aorta|artery|blood|blood_plasma|blood_platelet|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,1.0,1.0,1,1,15,1,1,0,1
624,2,2,2,adipose_tissue|lung,1,0,1,12.5,12.5,15,10,25,2,1,18,0
632,11,11,11,artery|blood|bone|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver,9,2,0,2.4545454545454546,3.0,3,1,27,0,1,12,0
633,1,1,1,lung,0,0,1,6.0,6.0,6,6,6,0,1,13,0
635,2,2,2,kidney|liver,1,1,0,7.0,7.0,7,7,14,0,1,26,0
636,2,2,2,brain|heart,1,1,0,10.0,10.0,10,10,20,0,1,43,0
637,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,28.26086956521739,28.0,39,14,650,1,1,26,0
638,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,19.476190476190474,20.0,24,11,409,1,1,12,0
639,1,1,1,blood,1,0,0,20.0,20.0,20,20,20,4,1,35,0
640,2,2,2,blood|liver,2,0,0,40.0,40.0,44,36,80,1,1,16,0
641,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,36.04347826086956,37.0,52,14,829,0,1,80,0
645,7,7,7,artery|blood|brain|forebrain|kidney|liver|lung,5,1,1,3.0,3.0,4,2,21,1,1,31,0
648,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,104.8695652173913,109.0,141,23,2412,1,1,51,0
649,19,19,19,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|basophil|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,16,2,1,7.0,7.0,11,3,133,1,1,13,0
650,3,3,3,brain|heart|kidney,1,2,0,12.666666666666666,12.0,14,12,38,0,1,83,0
652,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,8.583333333333334,9.0,11,5,206,0,1,77,0
653,1,1,1,eye,1,0,0,3.0,3.0,3,3,3,1,1,60,0
655,3,3,3,gastrointestinal_tract|heart|kidney,1,2,0,15.0,15.0,15,15,45,1,1,64,0
657,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,19.916666666666668,19.0,26,14,478,0,1,75,0
658,7,7,7,brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine,5,2,0,28.714285714285715,28.0,31,26,201,1,1,66,0
659,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,21.833333333333332,22.0,31,10,524,1,1,78,0
661,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,10.478260869565217,11.0,14,6,241,0,1,15,0
662,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,10.954545454545455,11.0,13,7,241,0,1,26,0
664,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,12.434782608695652,13.0,15,8,286,2,1,59,0
665,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,14.590909090909092,15.0,19,9,321,3,1,43,0
667,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,24.272727272727273,24.0,33,10,534,1,1,32,0
668,1,1,1,eye,1,0,0,10.0,10.0,10,10,10,0,1,65,0
672,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,224.8695652173913,232.0,286,106,5172,1,1,96,0
673,16,16,16,adipose_tissue|adrenal_cortex|adrenal_gland|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,13,2,1,38.75,41.0,43,29,620,2,1,58,0
675,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,36.666666666666664,43.0,53,12,880,0,1,89,0
676,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,2.7222222222222223,3.0,3,2,49,0,1,50,0
677,20,20,20,adipose_tissue|amygdala|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,9.15,9.5,12,3,183,1,1,84,0
678,20,20,20,adipose_tissue|amygdala|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,4.3,5.0,5,1,86,1,1,74,0
687,16,16,16,adrenal_cortex|adrenal_gland|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,2.3125,2.0,3,1,37,1,1,25,0
688,8,8,8,aorta|artery|colon|gastrointestinal_tract|heart|kidney|large_intestine|lung,5,2,1,36.375,37.5,43,27,291,2,1,51,0
694,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,13.916666666666666,15.0,17,7,334,1,1,19,0
695,3,3,3,blood|blood_plasma|blood_platelet,3,0,0,55.333333333333336,51.0,73,42,166,1,1,28,0
696,3,3,3,colon|gastrointestinal_tract|large_intestine,3,0,0,1.0,1.0,1,1,3,0,1,2,0
699,3,3,3,colon|gastrointestinal_tract|large_intestine,3,0,0,25.333333333333332,25.0,26,25,76,0,1,23,0
701,4,4,4,colon|gastrointestinal_tract|large_intestine|lung,3,0,1,42.5,43.0,44,40,170,0,1,13,0
710,5,5,5,blood|blood_plasma|eye|heart|liver,4,1,0,7.8,8.0,9,7,39,2,1,26,0
712,3,3,3,blood|blood_plasma|heart,2,1,0,12.333333333333334,13.0,14,10,37,1,1,8,0
714,2,2,2,blood|blood_plasma,2,0,0,3.0,3.0,3,3,6,3,1,16,0
718,9,9,9,aorta|artery|blood|blood_plasma|brain|forebrain|heart|kidney|liver,7,2,0,11.88888888888889,11.0,19,9,107,1,1,46,0
719,3,3,3,blood|brain|lung,2,0,1,1.6666666666666667,2.0,2,1,5,1,1,7,0
722,3,3,3,blood|blood_plasma|liver,3,0,0,7.0,7.0,7,7,21,0,1,29,0
727,3,3,3,blood|blood_plasma|liver,3,0,0,4.333333333333333,4.0,5,4,13,0,1,28,0
728,2,2,2,blood|lung,1,0,1,9.0,9.0,10,8,18,1,1,36,0
729,3,3,3,blood|blood_plasma|liver,3,0,0,6.0,6.0,6,6,18,0,1,8,0
731,4,4,4,blood|blood_plasma|heart|liver,3,1,0,1.0,1.0,1,1,4,1,1,26,0
752,11,11,11,blood|bone|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,8,2,1,28.363636363636363,29.0,33,19,312,2,1,32,0
754,20,20,20,adipose_tissue|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,4.35,4.0,6,3,87,1,1,43,0
