sample	heldout	roleA	roleB	training	mean_wup	max_wup	row_overlap	unique_overlap	f1	role_min_f1
632	31|54|70|125	31|54	70|125	1|114|128|28|113|134|130|141|88|139|63|108|42|82|71|129|96|126|15|55	0.224665	0.333333	0.974748	0.942573	0.991527	0.99119
633	48|54|103|110	48|54	103|110	28|128|1|32|113|12|136|106|107|7|73|119|129|82|3|81|109|47|55|70	0.244042	0.333333	0.987571	0.966314	0.994714	0.993164
634	15|55|70|103	15|55	70|103	32|1|0|53|141|142|45|77|121|75|22|119|82|3|79|35|47|110|54|109	0.246058	0.333333	0.975933	0.946052	0.988837	0.98438
635	15|31|47|96	15|31	47|96	0|95|105|128|45|106|142|113|139|104|7|132|117|3|33|120|70|48|109|103	0.224532	0.333333	0.967308	0.917485	0.987664	0.983845
636	47|71|103|125	47|103	71|125	1|40|32|123|143|4|5|142|119|108|75|88|11|129|81|3|109|55|15|96	0.212779	0.333333	0.970699	0.922993	0.988617	0.982482
637	54|103|109|110	54|103	109|110	32|1|0|123|58|136|12|106|107|75|108|88|127|120|129|79|70|31|96|15	0.25229	0.333333	0.979429	0.946818	0.99149	0.990932
638	15|31|35|47	15|31	35|47	116|123|114|1|142|141|134|130|108|63|104|73|81|129|3|71|126|70|55|110	0.231204	0.333333	0.979619	0.942095	0.992724	0.988109
639	70|96|109|126	70|96	109|126	28|0|40|128|106|77|45|58|107|119|22|88|21|79|81|120|55|48|15|47	0.229124	0.333333	0.974552	0.93709	0.98941	0.988506
640	55|96|103|109	55|96	103|109	40|32|128|28|141|106|130|142|107|49|75|22|3|120|33|117|70|110|31|48	0.223205	0.333333	0.972853	0.9298	0.988378	0.983495
641	15|48|54|96	15|48	54|96	95|83|32|105|141|143|134|45|63|139|7|132|3|82|71|11|31|126|110|55	0.236614	0.333333	0.971688	0.935876	0.989372	0.984137
642	48|55|96|126	48|55	96|126	40|53|128|0|142|130|5|136|119|75|63|107|82|42|3|71|110|15|54|31	0.220837	0.25	0.977217	0.936452	0.990781	0.99014
643	48|71|103|109	48|71	103|109	1|123|0|32|12|45|106|141|107|132|63|108|81|42|129|3|47|55|54|70	0.248567	0.333333	0.993445	0.980614	0.997159	0.9966
644	31|71|103|109	31|71	103|109	0|1|123|32|106|4|12|141|107|73|75|22|120|127|129|11|54|55|47|110	0.238103	0.333333	0.991406	0.976026	0.9964	0.995995
645	31|54|71|109	31|54	71|109	114|116|32|53|12|58|106|142|121|49|132|107|120|21|129|127|126|103|70|125	0.236654	0.333333	0.977944	0.94384	0.99158	0.990673
646	48|54|110|126	48|54	110|126	28|32|0|123|106|130|12|136|73|7|88|75|129|82|42|3|31|70|47|96	0.241316	0.333333	0.984257	0.957447	0.993676	0.991627
647	31|96|110|126	31|96	110|126	28|32|0|128|4|77|5|45|88|107|7|108|33|11|21|79|15|125|54|109	0.219067	0.333333	0.968536	0.922118	0.986818	0.982086
648	71|96|103|109	71|96	103|109	32|53|0|28|45|141|4|12|108|73|119|107|3|120|11|81|54|70|31|125	0.24329	0.333333	0.990595	0.972075	0.996202	0.995439
649	31|54|96|110	31|54	96|110	116|32|0|128|136|45|130|113|75|139|73|107|127|81|42|79|125|103|109|47	0.235839	0.333333	0.982919	0.953418	0.9927	0.992289
650	15|31|54|70	15|31	54|70	138|95|83|123|142|136|106|58|104|88|108|63|35|82|81|33|109|48|55|126	0.240728	0.333333	0.979771	0.952276	0.992375	0.989553
651	47|48|109|110	47|109	48|110	0|138|1|116|134|5|136|106|119|88|108|132|11|81|71|3|15|126|54|103	0.248398	0.333333	0.975192	0.936504	0.990893	0.989168
652	48|54|55|96	48|54	55|96	95|53|28|138|130|113|45|143|75|139|7|119|3|82|42|71|126|47|15|31	0.229919	0.333333	0.982771	0.954397	0.993189	0.991968
653	35|47|71|110	35|71	47|110	32|114|95|138|106|136|45|143|88|107|132|75|129|82|11|81|55|126|109|54	0.248068	0.333333	0.972829	0.930586	0.991187	0.98612
654	47|55|96|110	47|55	96|110	128|83|114|105|106|58|4|143|75|22|104|49|21|33|71|3|103|126|15|54	0.206759	0.333333	0.966709	0.916171	0.987126	0.982628
655	54|71|109|110	54|71	109|110	83|114|95|40|58|45|106|12|75|49|119|139|79|127|33|21|70|103|126|125	0.231443	0.333333	0.970253	0.929138	0.98841	0.987828
656	15|31|48|110	15|31	48|110	128|1|83|105|136|4|113|130|108|7|75|73|71|82|42|129|109|126|55|47	0.241732	0.333333	0.987589	0.966328	0.99543	0.993868
657	15|31|70|126	15|31	70|126	123|53|32|1|4|12|5|130|88|121|22|63|21|33|42|82|55|109|125|54	0.230235	0.333333	0.96944	0.928154	0.986721	0.98298
658	15|70|103|110	15|70	103|110	123|32|1|40|136|5|77|4|75|88|119|73|21|82|11|33|125|47|48|96	0.237273	0.333333	0.984561	0.958916	0.993719	0.99363
659	15|31|55|110	15|31	55|110	1|32|0|138|4|58|5|77|132|75|139|22|71|82|129|127|54|47|109|125	0.235454	0.333333	0.974823	0.939259	0.988679	0.985171
660	31|48|103|109	31|48	103|109	0|53|28|123|136|12|4|130|75|132|108|7|42|71|81|129|15|47|110|70	0.233981	0.333333	0.985231	0.960866	0.994273	0.994176
661	15|55|71|109	15|55	71|109	114|53|95|0|134|141|142|77|63|121|75|139|3|33|79|42|47|103|31|54	0.235946	0.333333	0.976852	0.951039	0.989711	0.983718
662	54|70|96|110	54|70	96|110	138|114|116|95|77|12|58|45|22|104|88|139|21|11|120|79|109|126|15|55	0.22466	0.333333	0.968164	0.927047	0.987277	0.985299
663	31|47|54|109	31|54	47|109	128|105|95|0|77|130|141|134|121|108|73|75|117|79|81|127|110|55|70|103	0.232093	0.333333	0.96613	0.917859	0.98701	0.983437
664	48|54|70|96	48|54	70|96	32|138|95|114|130|45|134|143|75|73|104|107|71|81|42|82|47|55|31|109	0.232803	0.333333	0.985162	0.960859	0.994673	0.994408
665	54|71|109|110	54|71	109|110	116|105|0|32|12|77|136|58|73|107|88|108|127|81|11|79|47|126|103|125	0.244499	0.333333	0.98472	0.960884	0.99409	0.994062
666	47|54|70|110	47|54	70|110	0|28|116|83|12|77|143|134|107|121|75|119|21|3|127|71|109|31|96|48	0.251462	0.333333	0.9589	0.903816	0.982927	0.981844
667	47|48|70|71	47|70	48|71	83|116|123|32|45|136|113|12|63|88|73|119|82|81|129|3|15|103|55|96	0.241968	0.333333	0.962171	0.908732	0.986197	0.97959
668	31|70|71|126	31|70	71|126	32|28|123|53|12|4|142|141|73|75|108|63|117|81|79|3|48|15|55|54	0.236705	0.333333	0.972618	0.930259	0.988751	0.987977
669	31|54|96|110	31|54	96|110	95|32|114|0|12|134|130|77|107|88|139|49|42|117|127|82|103|48|125|47	0.217522	0.333333	0.978347	0.942668	0.991215	0.990918
670	55|70|96|109	55|70	96|109	28|32|105|0|58|5|77|143|119|107|75|22|42|35|71|3|126|125|31|110	0.238772	0.333333	0.958143	0.909464	0.981563	0.978292
671	35|54|109|110	35|54	109|110	1|95|105|83|12|130|143|136|75|88|107|132|129|3|71|11|126|103|31|70	0.259766	0.333333	0.973977	0.93837	0.989888	0.989549
672	31|54|55|96	31|54	55|96	83|114|32|116|77|142|45|130|63|75|49|139|117|42|21|71|109|103|70|110	0.220353	0.333333	0.977166	0.940629	0.990246	0.986299
673	15|54|110|125	15|54	110|125	83|40|0|32|130|113|136|143|132|119|7|104|129|71|11|42|103|96|31|70	0.249661	0.333333	0.980996	0.947034	0.992669	0.991586
674	31|71|109|125	31|71	109|125	1|32|138|53|136|5|141|45|88|63|132|75|3|129|42|11|103|70|96|110	0.230968	0.333333	0.987751	0.962952	0.995165	0.994953
675	15|35|71|96	15|35	71|96	95|40|0|105|113|142|45|134|75|104|139|107|42|11|3|82|103|55|31|109	0.246007	0.333333	0.988027	0.966497	0.996079	0.994871
676	31|71|96|103	31|96	71|103	53|28|0|32|136|113|141|106|75|49|22|88|11|82|35|42|55|47|48|125	0.218972	0.333333	0.984903	0.961208	0.994109	0.992181
677	15|31|70|103	15|31	70|103	0|53|32|1|142|106|77|141|108|107|75|22|81|3|120|117|109|96|110|125	0.241187	0.333333	0.975068	0.939593	0.98919	0.988823
678	15|96|110|126	15|96	110|126	0|32|40|128|143|113|58|45|132|49|22|108|81|79|11|120|109|70|54|55	0.238764	0.333333	0.978551	0.940837	0.991189	0.985759
679	35|47|71|103	35|47	71|103	28|123|32|53|141|4|113|136|63|75|119|108|81|82|129|11|110|54|109|15	0.247623	0.333333	0.972419	0.927592	0.990143	0.985455
680	54|55|96|126	54|126	55|96	32|40|128|53|130|77|113|58|63|119|107|75|127|120|21|3|109|110|31|70	0.22746	0.333333	0.964831	0.91025	0.9852	0.984211
681	71|96|110|126	71|96	110|126	32|40|28|0|4|12|143|45|108|132|22|119|11|35|117|127|70|55|47|125	0.23715	0.333333	0.982704	0.950307	0.992895	0.989726
682	71|96|110|126	71|96	110|126	28|32|0|40|5|12|58|77|108|49|73|75|21|117|79|42|47|48|125|109	0.219622	0.333333	0.976969	0.936069	0.990612	0.987129
683	15|47|48|70	15|47	48|70	83|116|138|95|45|4|136|134|63|73|75|88|11|82|129|71|96|54|55|126	0.232845	0.333333	0.97364	0.934186	0.991939	0.990134
684	70|96|103|109	70|96	103|109	40|53|0|32|141|4|12|5|73|108|22|88|127|35|117|120|54|48|125|15	0.230029	0.333333	0.976619	0.94106	0.990651	0.988183
685	15|47|55|125	15|125	47|55	114|0|95|123|45|4|141|143|139|119|7|104|3|129|71|82|54|70|31|103	0.213768	0.333333	0.972775	0.930925	0.988937	0.983164
686	31|35|54|96	31|35	54|96	95|32|53|0|136|141|106|12|108|75|139|7|81|11|82|3|70|110|47|55	0.23757	0.333333	0.987246	0.967176	0.995203	0.994622
687	47|48|70|103	47|48	70|103	28|0|128|53|5|142|143|106|119|75|108|88|11|81|71|3|96|109|110|15	0.231455	0.333333	0.970129	0.926355	0.988051	0.985193
688	55|70|71|126	55|70	71|126	40|123|0|1|113|106|45|142|75|121|49|22|129|33|21|42|109|96|15|47	0.236911	0.333333	0.977792	0.943504	0.98965	0.988023
689	35|54|55|126	35|55	54|126	0|32|123|28|142|130|143|136|7|107|75|119|71|82|42|129|96|70|47|109	0.243984	0.333333	0.984564	0.955693	0.993332	0.993297
690	15|35|54|109	15|35	54|109	128|114|105|95|134|130|45|136|75|88|104|7|129|42|71|11|126|55|110|70	0.250765	0.333333	0.981058	0.955079	0.993221	0.98955
691	47|70|71|125	47|70	71|125	83|40|28|53|134|106|4|113|139|63|119|73|129|3|82|81|96|31|55|15	0.227247	0.333333	0.968049	0.91746	0.987603	0.980255
692	47|54|103|109	47|54	103|109	40|32|128|0|143|142|12|58|132|75|119|7|120|11|35|79|31|96|110|125	0.227754	0.333333	0.965747	0.91749	0.986389	0.979991
693	15|54|55|126	15|55	54|126	128|53|1|123|77|58|142|136|121|22|63|75|120|127|33|3|47|125|110|48	0.22182	0.333333	0.960709	0.907916	0.982626	0.981383
694	15|54|55|103	15|55	54|103	123|40|0|53|142|45|106|113|119|75|132|49|120|42|3|82|47|125|31|110	0.244401	0.333333	0.978341	0.947457	0.990412	0.986998
695	15|35|47|71	15|35	47|71	53|123|32|138|141|136|4|5|132|119|107|139|11|129|82|3|126|103|96|54	0.252414	0.333333	0.974904	0.934319	0.991361	0.987347
696	15|31|109|125	15|31	109|125	116|53|1|83|106|142|134|130|75|132|104|73|3|71|42|81|103|54|47|110	0.226584	0.333333	0.99123	0.975953	0.996314	0.994852
697	31|47|125|126	31|125	47|126	53|0|1|32|130|142|12|113|73|108|132|63|82|81|11|129|96|109|55|110	0.201743	0.25	0.959014	0.906275	0.984457	0.978217
698	47|55|71|96	47|55	71|96	83|28|116|0|136|141|134|142|119|107|132|49|33|3|82|127|126|54|48|31	0.22521	0.333333	0.957521	0.897206	0.982948	0.974478
699	48|54|70|96	48|54	70|96	83|116|0|128|141|136|143|113|75|139|73|63|81|11|42|71|110|47|15|126	0.237763	0.333333	0.979804	0.951346	0.992972	0.992365
700	54|71|103|110	54|71	103|110	123|32|0|28|113|106|77|58|22|75|88|49|21|33|11|129|31|70|55|15	0.245853	0.333333	0.980593	0.945372	0.991908	0.990535
701	47|54|109|110	47|54	109|110	40|123|28|114|58|136|12|45|73|139|49|104|129|35|81|11|31|55|126|125	0.225324	0.285714	0.944714	0.889706	0.979054	0.97167
702	55|70|96|110	55|70	96|110	0|138|114|116|143|113|5|130|75|22|49|121|82|21|3|117|31|48|125|47	0.233551	0.333333	0.968394	0.92264	0.986114	0.982235
703	54|71|96|125	54|96	71|125	95|40|32|114|45|106|136|113|119|104|75|139|42|82|11|81|126|55|31|47	0.221406	0.333333	0.987684	0.969166	0.995982	0.994559
704	15|70|96|126	15|96	70|126	0|32|40|53|4|130|58|113|7|73|63|107|81|71|120|11|109|48|125|31	0.238678	0.333333	0.968619	0.920523	0.987267	0.983507
705	31|35|103|110	31|35	103|110	128|28|0|123|45|5|130|113|107|88|7|75|82|71|42|81|54|55|15|96	0.23949	0.333333	0.980099	0.944882	0.99209	0.99042
706	31|54|55|110	31|54	55|110	128|1|28|123|136|113|106|58|132|139|49|121|21|33|82|35|48|125|96|47	0.228865	0.333333	0.971651	0.927061	0.987727	0.983434
707	70|96|110|125	70|96	110|125	116|32|114|0|45|12|136|106|104|7|108|88|3|82|11|42|109|47|126|15	0.228531	0.333333	0.986442	0.963961	0.99487	0.994457
708	15|48|96|110	15|48	96|110	116|40|83|114|12|5|113|143|119|75|107|73|42|71|81|82|103|47|109|126	0.233399	0.333333	0.986663	0.962451	0.99511	0.994072
709	31|54|71|96	31|54	71|96	32|105|95|83|58|141|113|77|108|132|73|139|3|35|33|82|125|70|126|55	0.228476	0.333333	0.982521	0.955895	0.993972	0.992875
710	15|31|96|125	15|125	31|96	53|128|138|83|5|142|113|134|104|108|132|88|71|3|42|11|47|54|103|109	0.210161	0.333333	0.989777	0.97091	0.996326	0.99516
711	15|54|103|109	15|54	103|109	123|128|1|53|136|143|142|12|49|63|108|119|71|120|129|81|48|31|96|47	0.242134	0.333333	0.988585	0.969886	0.995097	0.994106
712	31|35|71|96	31|35	71|96	83|53|114|138|136|12|45|134|88|108|132|75|3|42|82|11|70|55|110|47	0.228969	0.333333	0.990652	0.972805	0.996313	0.996071
713	31|35|71|96	31|35	71|96	83|116|114|105|113|136|4|5|63|88|73|139|81|3|11|42|55|126|47|109	0.219789	0.333333	0.990279	0.972214	0.996596	0.996204
714	31|70|96|110	31|70	96|110	105|28|32|116|130|113|106|77|104|121|88|7|120|3|33|11|109|55|48|103	0.236552	0.333333	0.969645	0.92804	0.987788	0.986128
715	15|70|109|110	15|70	109|110	40|32|83|114|4|5|58|77|104|121|7|73|3|127|71|79|54|126|125|31	0.241122	0.333333	0.979408	0.944091	0.991768	0.990209
716	31|47|125|126	31|125	47|126	28|128|123|1|12|113|106|5|132|107|7|63|11|3|81|82|70|96|110|54	0.202028	0.25	0.971133	0.930633	0.988706	0.98297
717	31|47|54|110	31|54	47|110	1|95|83|138|77|106|113|45|88|107|132|22|33|79|21|3|48|125|103|70	0.228001	0.333333	0.951272	0.881832	0.980776	0.974336
718	15|55|70|109	15|55	70|109	128|105|32|83|134|130|106|45|75|119|107|104|129|127|117|42|103|48|126|31	0.24421	0.333333	0.95699	0.907444	0.981189	0.979973
719	31|35|70|96	31|35	70|96	128|53|0|83|45|113|142|136|108|104|63|73|81|11|82|42|110|126|103|15	0.232836	0.333333	0.962706	0.922838	0.986122	0.980967
720	55|96|110|126	55|96	110|126	28|128|40|32|106|136|4|143|75|49|7|107|21|71|127|35|70|54|47|15	0.22303	0.333333	0.981132	0.947723	0.991671	0.989563
721	31|35|71|110	31|71	35|110	32|0|28|123|136|45|12|4|73|139|132|107|82|3|129|42|70|96|103|15	0.25663	0.333333	0.986257	0.960243	0.994326	0.992806
722	35|55|96|103	35|103	55|96	128|28|0|40|106|143|141|113|132|107|63|75|42|3|71|82|109|47|110|54	0.228408	0.285714	0.985792	0.959828	0.993241	0.989954
723	47|55|96|126	47|55	96|126	28|40|0|32|113|4|106|143|132|22|121|63|21|82|71|79|31|15|48|110	0.215676	0.25	0.943847	0.872096	0.976663	0.973191
724	47|48|54|55	47|48	54|55	138|105|128|53|113|143|141|45|119|139|132|104|82|3|129|71|110|15|70|103	0.230722	0.333333	0.966288	0.913368	0.986947	0.984086
725	35|47|54|110	35|54	47|110	128|28|32|1|130|45|134|106|7|104|75|73|71|3|129|11|109|96|70|103	0.249776	0.333333	0.975695	0.935399	0.990544	0.985544
726	54|55|125|126	54|125	55|126	0|53|40|28|130|141|45|113|119|7|75|63|42|3|71|82|109|110|31|96	0.223555	0.333333	0.979285	0.942621	0.990792	0.986127
727	70|103|109|125	70|103	109|125	40|28|53|123|136|130|5|106|119|75|63|88|71|3|11|42|47|110|31|55	0.231548	0.333333	0.986774	0.965971	0.994441	0.993642
728	31|47|71|96	31|47	71|96	28|114|116|0|4|142|141|12|49|104|63|22|35|11|21|120|70|15|55|125	0.21484	0.333333	0.966009	0.914347	0.986818	0.982299
729	47|54|103|109	47|54	103|109	28|123|0|32|141|12|130|58|75|22|49|108|79|21|71|127|110|125|96|48	0.228817	0.333333	0.955682	0.90227	0.981524	0.974554
730	31|71|103|110	31|71	103|110	32|28|1|123|136|45|12|58|73|75|107|108|11|33|35|82|70|96|55|54	0.23904	0.333333	0.985986	0.961634	0.99429	0.993227
731	15|47|109|110	15|47	109|110	95|116|123|32|4|58|134|130|88|139|132|108|79|120|3|81|48|103|125|70	0.245175	0.333333	0.967525	0.918076	0.987753	0.985195
732	31|47|109|110	31|109	47|110	32|0|1|128|5|45|136|77|75|88|139|7|120|35|129|33|54|15|55|125	0.232023	0.333333	0.966984	0.913492	0.987023	0.980699
733	15|35|70|109	15|35	70|109	95|0|32|83|134|136|130|142|75|88|119|107|81|129|42|3|54|31|103|110	0.268514	0.333333	0.986221	0.961921	0.994095	0.993105
734	48|55|103|109	48|55	103|109	1|28|123|53|4|130|141|142|119|132|7|75|3|129|71|42|70|31|54|15	0.235245	0.333333	0.9871	0.962553	0.994287	0.992524
735	15|103|109|110	15|103	109|110	123|128|32|40|12|4|58|106|107|75|22|88|3|129|21|71|47|125|48|55	0.23909	0.333333	0.984256	0.955908	0.993211	0.991314
736	31|47|71|96	31|47	71|96	95|32|28|83|45|113|4|12|108|75|107|104|127|21|120|79|125|109|70|110	0.224396	0.333333	0.963532	0.910332	0.98639	0.982257
737	47|54|70|126	47|54	70|126	123|53|32|1|58|106|136|77|119|75|73|7|81|120|71|79|96|109|110|55	0.233936	0.333333	0.958465	0.903168	0.982633	0.980963
738	47|48|109|126	47|48	109|126	128|28|40|53|130|142|4|45|7|88|63|132|3|11|129|81|54|15|96|110	0.228082	0.333333	0.967369	0.917855	0.986861	0.985153
739	35|47|96|110	35|47	96|110	138|95|128|116|130|134|5|45|73|139|119|88|11|81|71|82|15|31|109|70	0.231259	0.333333	0.969786	0.926291	0.98926	0.987105
740	15|48|103|109	15|48	103|109	0|1|40|123|45|4|143|136|75|119|88|107|11|42|129|81|31|110|55|47	0.239473	0.333333	0.987191	0.965286	0.995344	0.994404
741	31|54|125|126	31|126	54|125	1|28|32|53|45|12|113|130|63|108|107|7|82|11|42|81|47|110|15|55	0.217348	0.333333	0.973224	0.937811	0.989667	0.987244
742	15|35|47|96	15|47	35|96	114|128|32|116|134|45|130|143|119|7|108|88|11|81|3|71|109|54|55|31	0.23429	0.333333	0.977709	0.937466	0.991479	0.987654
743	54|71|96|109	54|71	96|109	105|95|116|53|45|142|106|58|139|75|121|107|117|35|81|21|126|15|110|55	0.24922	0.333333	0.962665	0.927938	0.985052	0.984176
744	15|47|103|109	15|47	103|109	40|53|1|123|136|106|143|12|107|119|73|22|3|129|21|35|110|96|48|31	0.235307	0.333333	0.9673	0.91631	0.987281	0.981728
745	31|47|54|126	31|47	54|126	53|1|28|0|45|130|106|58|75|73|121|107|21|35|3|33|110|55|109|125	0.224325	0.333333	0.939786	0.874967	0.974614	0.973754
746	47|70|96|110	47|70	96|110	0|128|83|28|106|12|113|45|104|7|75|139|127|82|35|117|125|55|109|103	0.230676	0.333333	0.958992	0.903142	0.984891	0.979429
747	71|110|125|126	71|125	110|126	40|0|123|32|136|106|45|4|75|119|107|108|82|42|81|3|15|96|54|70	0.243041	0.333333	0.98145	0.948226	0.991964	0.986829
748	31|55|96|103	31|55	96|103	128|53|32|0|142|136|58|141|63|107|75|49|127|33|3|71|54|48|70|15	0.207851	0.25	0.982737	0.952908	0.992389	0.990888
749	48|96|110|126	48|96	110|126	40|28|32|0|106|45|5|4|75|73|107|108|71|81|42|3|55|70|47|109	0.232687	0.333333	0.983137	0.952394	0.992726	0.9894
750	31|110|125|126	31|126	110|125	32|0|123|28|113|106|45|12|107|75|7|108|3|82|42|81|109|70|15|54	0.226023	0.333333	0.978605	0.94583	0.990616	0.988427
751	15|96|109|126	15|96	109|126	128|0|40|32|45|142|5|136|73|121|107|119|117|21|35|11|125|54|110|55	0.240411	0.333333	0.976976	0.936105	0.990134	0.987152
752	47|55|70|126	47|55	70|126	0|1|128|28|4|141|130|5|75|63|107|22|33|120|127|35|15|96|109|54	0.226274	0.333333	0.954744	0.891775	0.981428	0.978928
753	47|48|54|71	47|54	48|71	116|95|0|138|12|142|136|45|104|107|132|73|3|129|11|81|110|126|70|55	0.240322	0.333333	0.969317	0.924094	0.989253	0.983935
754	15|96|110|125	15|96	110|125	32|128|114|116|113|4|45|136|108|107|73|139|11|81|82|3|31|103|47|126	0.223802	0.333333	0.988031	0.965242	0.995897	0.995511
755	35|71|96|110	35|71	96|110	114|28|105|40|134|143|136|45|75|139|132|108|42|81|11|3|15|109|31|103	0.244061	0.333333	0.982539	0.949708	0.993317	0.989608
756	35|47|70|110	35|70	47|110	0|32|128|95|143|45|136|113|139|73|7|88|81|11|71|82|54|96|55|15	0.248497	0.333333	0.960989	0.910831	0.986295	0.980837
757	54|109|110|126	54|109	110|126	1|123|40|32|45|12|143|130|49|119|107|75|81|79|33|21|48|55|47|125	0.236293	0.333333	0.969417	0.92631	0.986994	0.986264
758	35|55|70|126	35|55	70|126	128|53|40|1|141|45|106|142|119|75|63|107|82|71|3|129|47|31|96|110	0.235899	0.333333	0.978485	0.945272	0.990533	0.990134
759	47|70|109|125	47|70	109|125	0|114|128|123|4|45|141|142|139|119|75|107|3|81|71|11|96|103|110|15	0.232036	0.333333	0.966467	0.921636	0.986977	0.981856
760	47|55|71|126	47|55	71|126	1|123|40|28|141|4|142|143|121|132|119|107|3|127|129|82|15|54|96|110	0.233263	0.333333	0.961285	0.903896	0.983757	0.980301
761	31|54|103|110	31|54	103|110	28|128|123|0|77|58|12|113|121|22|108|7|11|120|81|117|55|96|125|70	0.228605	0.333333	0.978837	0.942913	0.991396	0.990317
762	31|35|54|96	31|35	54|96	32|53|105|28|12|134|113|136|132|104|88|63|82|42|71|3|109|103|47|70	0.235184	0.333333	0.990977	0.97425	0.996485	0.996271
763	31|54|103|110	31|54	103|110	32|128|123|0|12|130|77|136|132|49|7|121|35|81|21|117|125|47|48|70	0.228605	0.333333	0.982127	0.950506	0.992137	0.99172
764	15|48|71|109	15|48	71|109	138|123|83|114|4|136|12|143|75|73|107|88|3|81|129|11|126|103|96|47	0.235184	0.333333	0.991145	0.973864	0.996878	0.996732
765	31|70|71|109	31|70	71|109	28|138|116|105|45|134|142|77|108|73|63|107|127|81|117|11|126|47|96|103	0.239024	0.333333	0.989329	0.969706	0.995726	0.994573
766	15|47|103|125	15|125	47|103	32|40|1|128|12|106|45|130|119|88|63|108|3|129|71|81|109|54|31|55	0.214799	0.333333	0.976971	0.936777	0.991763	0.986232
767	31|47|48|109	31|47	48|109	123|138|0|116|141|130|5|4|108|104|63|7|3|81|71|11|55|54|15|96	0.233006	0.333333	0.972821	0.929468	0.9893	0.984407
768	15|54|96|125	15|96	54|125	32|114|138|40|136|113|143|45|63|104|75|7|82|3|11|42|55|109|110|103	0.227522	0.333333	0.985073	0.961528	0.994493	0.9944
769	47|54|55|70	47|54	55|70	40|28|123|1|136|142|77|45|49|107|63|7|71|33|3|79|15|96|31|109	0.23996	0.333333	0.960827	0.906537	0.983213	0.981743
770	31|96|109|110	31|109	96|110	114|32|28|116|106|58|134|136|132|88|108|104|79|21|3|71|103|54|70|48	0.23681	0.333333	0.984273	0.954802	0.993885	0.99135
771	31|35|47|55	31|35	47|55	138|114|116|105|134|113|45|142|107|63|139|75|71|82|129|3|70|109|54|126	0.221445	0.285714	0.973908	0.928006	0.990043	0.983681
772	70|109|110|126	70|109	110|126	40|32|0|1|12|58|45|106|7|108|119|22|79|117|42|33|47|54|96|48	0.244198	0.333333	0.983006	0.951902	0.992759	0.989323
773	54|71|96|125	54|96	71|125	32|83|28|53|134|113|106|141|75|104|73|119|81|82|42|11|126|55|31|109	0.224461	0.333333	0.983757	0.960113	0.994358	0.992504
774	15|48|55|71	15|48	55|71	53|83|40|138|136|143|45|142|139|63|75|132|129|42|3|82|110|31|96|103	0.237027	0.333333	0.972168	0.935905	0.988182	0.984873
775	47|70|71|126	47|70	71|126	0|28|123|53|58|77|106|136|75|49|73|88|35|33|127|79|31|109|15|110	0.226929	0.333333	0.957524	0.898332	0.982939	0.977712
776	15|31|35|96	15|31	35|96	32|114|83|0|5|130|4|142|132|104|108|73|82|3|42|71|54|110|55|70	0.241927	0.333333	0.989223	0.969988	0.995717	0.995665
777	47|54|109|110	47|54	109|110	40|1|116|83|136|12|45|106|49|121|107|104|129|21|11|71|48|31|15|126	0.246333	0.333333	0.945537	0.891807	0.978965	0.972062
778	55|70|110|126	55|70	110|126	28|128|40|32|5|77|136|130|7|22|121|107|71|21|127|129|47|54|15|48	0.237615	0.333333	0.975015	0.936096	0.988857	0.98805
779	31|47|48|109	31|47	48|109	0|138|83|128|5|142|130|12|104|63|132|88|11|3|81|71|110|54|126|55	0.223335	0.333333	0.976018	0.93588	0.991492	0.987651
780	35|96|109|126	35|96	109|126	32|0|28|53|4|143|136|12|73|7|108|88|11|3|42|81|54|31|70|15	0.230761	0.333333	0.985793	0.959556	0.993923	0.9918
781	54|55|110|125	54|55	110|125	138|32|114|128|130|113|143|106|75|139|107|104|71|129|82|42|47|96|31|15	0.225132	0.333333	0.979443	0.948154	0.991259	0.990976
782	15|47|55|126	15|126	47|55	123|32|0|128|4|141|77|113|22|132|63|49|82|35|21|33|96|31|54|70	0.22105	0.333333	0.961006	0.908195	0.984558	0.979979
783	35|55|96|103	35|103	55|96	128|32|40|28|130|143|106|136|7|132|63|119|3|82|42|71|54|47|109|110	0.226989	0.285714	0.986622	0.96241	0.99358	0.99056
784	55|71|103|110	55|71	103|110	1|40|0|123|136|5|4|113|132|49|22|119|3|82|117|127|109|54|70|47	0.249689	0.333333	0.977157	0.943161	0.990004	0.987771
785	15|47|125|126	15|125	47|126	32|53|0|123|5|113|106|143|73|107|7|132|129|71|11|3|55|70|54|31	0.220343	0.333333	0.973949	0.934508	0.98976	0.982997
786	48|54|55|71	48|54	55|71	1|32|116|53|143|106|136|113|132|75|139|107|129|42|3|82|110|109|103|47	0.251194	0.333333	0.981449	0.952512	0.991558	0.986777
787	71|96|109|125	71|96	109|125	53|32|95|40|142|4|141|136|139|73|88|108|81|11|42|3|70|126|31|55	0.220469	0.333333	0.984265	0.95734	0.994415	0.994165
788	31|47|71|125	31|47	71|125	32|138|114|95|5|45|113|4|108|73|107|75|81|129|11|3|70|96|15|55	0.216105	0.333333	0.973834	0.929266	0.989891	0.985023
789	31|35|47|71	31|35	47|71	95|1|116|123|141|12|142|134|88|132|107|63|3|129|82|11|70|15|96|109	0.238227	0.333333	0.977273	0.936871	0.991646	0.987907
