graphsage_row,entrez_gene_id,resolution_basis
1682,4824,topology
1683,10628,topology
1684,10629,topology
1685,10626,topology
1686,57060,topology
1687,10152,topology
1688,53615,topology
1689,10155,topology
1690,10159,topology
1691,54567,topology
1692,83860,topology
1693,10397,topology
1694,116113,topology
1695,54962,topology
1696,1601,topology
1697,25865,topology
1698,54984,topology
1699,6812,topology
1700,83595,topology
1701,9757,topology
1702,10579,topology
1703,10577,topology
1704,10572,topology
1705,7324,topology
1706,24145,topology
1707,7320,topology
1708,1969,topology
1709,1616,topology
1710,1965,topology
1711,5191,topology
1712,1613,topology
1713,10083,topology
1714,8841,topology
1715,2874,topology
1716,3357,topology
1717,54344,topology
1718,7067,topology
1719,1760,topology
1720,1147,topology
1721,23049,topology
1722,23047,topology
1723,23512,topology
1724,23513,topology
1725,23515,topology
1726,1545,topology
1727,694,topology
1728,83737,topology
1729,540,topology
1730,546,topology
1731,8717,topology
1732,29116,topology
1733,29979,topology
1734,29115,topology
1735,8531,topology
1736,2260,topology
1737,7443,topology
1738,7442,topology
1739,7444,topology
1740,5610,topology
1741,55109,topology
1742,5716,topology
1743,1385,topology
1744,1386,topology
1745,1387,topology
1746,23287,topology
1747,55327,topology
1748,65981,topology
1749,8445,topology
1750,8440,topology
1751,4282,topology
1752,369,topology
1753,55740,topology
1754,367,topology
1755,7536,topology
1756,7531,topology
1757,7533,topology
1758,55031,topology
1759,55929,topology
1760,382,topology
1761,384,topology
1762,387,topology
1763,388,topology
1764,64854,topology
1765,10987,topology
1766,6777,topology
1767,5873,topology
1768,55636,topology
1769,9967,topology
1770,9960,topology
1771,27154,topology
1772,5879,topology
1773,9968,topology
1774,9969,topology
1775,55366,topology
1776,60485,topology
1777,2202,topology
1778,9500,topology
1779,1848,topology
1780,166,topology
1781,3688,topology
1782,4831,topology
1783,85458,topology
1784,3685,topology
1785,4520,topology
1786,6194,topology
1787,6196,topology
1788,2516,topology
1789,6198,topology
1790,6199,topology
1791,2734,topology
1792,2736,topology
1793,9612,topology
1794,9611,topology
1795,5296,topology
1796,10165,topology
1797,5295,topology
1798,10163,topology
1799,5290,topology
1801,64324,topology
1802,5058,topology
1803,9183,topology
1804,83852,topology
1805,5052,topology
1806,1810,topology
1807,10765,topology
1808,54407,topology
1809,375790,topology
1810,9767,topology
1811,673,topology
1812,10507,topology
1813,7337,topology
1814,7334,topology
1815,7332,topology
1816,1979,topology
1817,1978,topology
1818,1977,topology
1819,1605,topology
1820,808,topology
1821,801,topology
1822,8850,topology
1823,805,topology
1824,10210,topology
1825,80824,topology
1826,7059,topology
1827,7052,topology
1828,7050,topology
1829,7057,topology
1830,23077,topology
1831,1153,topology
1832,5516,topology
1833,29127,topology
1834,3039,topology
1835,11104,topology
1836,2997,topology
1837,538,topology
1838,23673,topology
1839,22872,topology
1840,5604,topology
1841,5607,topology
1842,5606,topology
1843,5601,topology
1844,9990,topology
1845,5609,topology
1846,51455,topology
1847,8525,topology
1848,10025,topology
1849,1399,topology
1850,23499,topology
1851,8452,topology
1852,8451,topology
1853,8450,topology
1854,23705,topology_plus_feature
1855,27018,topology
1856,4294,topology
1857,4297,topology
1858,4296,topology
1859,4292,topology
1860,7544,topology
1861,81565,topology
1862,10998,topology
1863,54332,topology
1864,6764,topology
1865,5868,topology
1866,27122,topology
1867,64130,topology
1868,2186,topology
1869,80762,topology
1870,4609,topology
1871,57706,topology
1872,223,topology
1873,57646,topology
1874,6453,topology
1875,27236,topology
1876,27230,topology
1877,9856,topology
1878,156,topology
1879,7832,topology
1880,93974,topology
1881,85440,topology
1882,9994,topology
1883,26058,topology
1884,6189,topology
1885,6188,topology
1886,5289,topology
1887,57332,topology
1888,9604,topology
1889,10174,topology
1890,2729,topology
1891,5286,topology
1892,9191,topology
1893,7942,topology
1894,5048,topology
1895,5045,topology
1896,10370,topology
1897,80381,topology
1898,9510,topology
1899,7001,topology
1900,83933,topology
1901,8867,topology
1902,8861,topology
1903,3251,topology
1904,9282,topology
1905,818,topology
1906,811,topology
1907,816,topology
1908,1490,topology
1909,5460,topology
1910,7046,topology
1911,7040,topology
1912,5467,topology
1913,10201,topology_plus_feature
1914,5469,topology
1915,1499,topology
1916,7048,topology
1917,10193,topology
1918,553115,topology
1919,5268,topology
1920,1129,topology
1922,1120,topology
1923,284217,topology
1924,8607,topology
1925,8604,topology
1926,11130,topology
1927,1540,topology
1928,1019,topology
1929,8738,topology
1930,8737,topology
1931,1017,topology
1932,4194,topology
1933,4193,topology
1934,8289,topology
1935,25970,topology
1936,25976,topology
1937,148022,topology
1938,6502,topology
1939,6500,topology
1940,26610,topology
1941,65057,topology
1942,23481,topology
1943,11344,topology
1944,8467,topology
1945,8464,topology
1946,11343,topology
1947,23310,topology
1948,51022,topology
1949,93210,topology_plus_feature
1950,27005,topology
1951,27000,topology
1952,23394,topology
1953,50511,topology
1954,4775,topology
1955,4771,topology
1956,26286,topology
1957,57634,topology
1958,4778,topology
1959,93100,topology
1960,201161,topology
1961,5818,topology
1962,9943,topology
1963,27130,topology
1964,51330,topology
1965,5817,topology
1966,56655,topology
1967,4615,topology
1968,4616,topology
1969,5925,topology
1970,5921,topology
1971,5928,topology
1972,5929,topology
1973,4094,topology
1974,998,topology
1975,10051,topology
1976,26060,topology
1977,2081,topology
1978,2539,topology
1979,2534,topology
1980,9368,topology
1981,57325,topology
1982,9361,topology
1983,8985,topology
1984,7220,topology
1985,8986,topology
1986,5074,topology
1987,1831,topology
1988,939,topology
1989,10522,topology
1990,54206,topology
1991,1956,topology
1992,9702,topology
1993,1958,topology
1994,7319,topology
1995,8879,topology
1996,112869,topology
1997,1487,topology
1998,5499,topology
1999,3309,topology
2000,5494,topology
2001,3301,topology
2002,1717,topology
2003,1718,topology
2004,9388,topology
2005,6259,topology
2006,1130,topology
2007,11120,topology
2008,7786,topology
2009,222229,topology
2010,7148,topology
2011,6256,topology
2012,252983,topology
2013,8726,topology
2014,8501,topology
2015,8503,topology
2016,23129,topology
2017,23654,topology
2018,79577,topology
2019,5663,topology
2020,5660,topology
2021,8295,topology
2022,8294,topology
2023,5664,topology
2024,25988,topology
2025,2885,topology
2026,7494,topology
2027,8613,topology
2028,11331,topology
2029,26524,topology
2030,8473,topology
2031,23236,topology
2032,16,topology
2033,27032,topology
2034,27031,topology
2035,55201,topology
2036,23345,topology
2037,4763,topology
2038,26297,topology
2039,4163,topology
2040,27102,topology
2041,64802,topology
2042,5802,topology
2043,51322,topology
2044,207,topology
2045,208,topology
2046,55681,topology
2047,204851,topology
2048,55689,topology
2049,5936,topology
2050,5932,topology
2051,51141,topology
2052,51147,topology
2053,57680,topology
2054,2185,topology
2055,3491,topology
2056,3654,topology
2057,3655,topology
2058,7248,topology
2059,64151,topology
2060,26277,topology
2061,26271,topology
2062,5064,topology
2063,5062,topology
2064,9371,topology
2065,2702,topology
2066,81929,topology
2067,1827,topology
2068,2145,topology
2069,2140,topology
2070,6257,topology
2071,10755,topology
2072,3276,topology
2073,3275,topology
2074,3476,topology
2075,836,topology
2076,835,topology
2077,491,topology
2078,7023,topology
2079,27,topology
2080,7027,topology
2081,7026,topology
2082,7025,topology
2083,3315,topology
2084,10221,topology
2085,80854,topology
2086,780,topology
2087,1728,topology
2088,5245,topology
2089,5243,topology
2090,5608,topology
2091,7159,topology
2092,7157,topology
2093,80856,topology
2094,7155,topology
2095,79184,topology
2096,10672,topology
2097,1032,topology
2098,1030,topology
2099,1031,topology
2100,29937,topology
2101,23648,topology
2102,1213,topology
2103,637,topology
2104,23133,topology
2105,2898,topology
2106,25998,topology
2107,2896,topology
2108,1454,topology
2109,1104,topology
2110,1457,topology
2111,1453,topology
2112,4085,topology
2113,4086,topology
2114,4087,topology
2115,4088,topology
2116,4089,topology
2117,8408,topology
2118,11326,topology
2119,5728,topology
2120,9819,topology_plus_feature
2121,55075,topology
2122,6416,topology
2123,9810,topology
2124,5727,topology
2125,51552,topology
2126,3913,topology
2127,3912,topology
2128,3911,topology
2129,8314,topology
2130,8315,topology
2131,6733,topology
2132,23353,topology
2133,8312,topology
2134,8313,topology
2135,4790,topology
2136,4792,topology
2137,8085,topology
2138,27113,topology
2139,4154,topology
2140,5831,topology
2141,8089,topology
2142,4035,topology
2143,64783,topology
2145,6648,topology
2146,6646,topology
2147,6647,topology
2148,6640,topology
2149,25776,topology
2150,25777,topology
2151,51773,topology
2152,10818,topology
2153,3481,topology
2154,150465,topology_plus_feature
2155,554313,topology
2156,3643,topology
2157,124641,topology
2158,2778,topology
2159,9353,topology
2160,2771,topology
2161,4891,topology
2162,2776,topology
2163,116143,topology
2164,81930,topology
2165,7976,topology
2166,9145,topology
2167,79960,topology
2168,1855,topology
2169,1856,topology
2170,1857,topology
2171,4968,topology
2172,9546,topology
2173,112398,topology
2174,10783,topology
2175,10782,topology
2176,64215,topology
2177,10787,topology
2178,5287,topology
2179,5125,topology
2180,847,topology
2181,842,topology
2182,8897,topology
2183,8894,topology
2184,8893,topology
2185,8892,topology
2186,8890,topology
2187,54822,topology
2188,54820,topology
2189,9031,topology
2190,7018,topology
2191,10253,topology
2192,10252,topology
2193,7013,topology
2194,1739,topology
2195,54795,topology
2196,123879,topology
2198,8775,topology
2199,79084,topology
2200,6886,topology
2201,506,topology
2202,3073,topology
2203,3074,topology
2204,6883,topology
2205,6880,topology
2206,6881,topology
2207,2956,topology
2208,2950,topology
2209,7168,topology
2210,1020,topology
2211,91404,topology
2212,1029,topology
2213,1028,topology
2214,7164,topology
2215,79176,topology
2216,4361,topology
2217,1201,topology
2218,5641,topology
2219,8273,topology
2220,2730,topology
2221,29072,topology
2222,1119,topology
2223,87178,topology
2224,29079,topology
2225,23032,topology
2226,23741,topology
2227,4092,topology
2228,4091,topology
2229,4090,topology
2230,23212,topology
2231,23210,topology
2232,488,topology
2233,11315,topology
2234,8416,topology
2235,6468,topology
2236,51548,topology
2237,6464,topology
2238,25836,topology
2239,3925,topology
2240,6722,topology
2241,6720,topology
2242,8301,topology
2243,23368,topology
2244,4781,topology_plus_feature
2245,4780,topology
2246,8092,topology
2247,5829,topology
2248,5828,topology
2249,3858,topology
2250,6093,topology
2251,6095,topology
2252,80725,topology
2253,6654,topology
2254,51763,topology
2255,5915,topology
2256,5914,topology
2257,5916,topology
2258,5911,topology
2260,5912,topology
2261,79885,topology
2262,56751,topology
2263,79888,topology
2264,196,topology
2265,190,topology
2266,3675,topology
2267,2549,topology
2268,2548,topology
2269,57591,topology
2270,114609,topology
2271,1105,topology
2272,26258,topology
2273,26259,topology
2274,2768,topology
2275,2760,topology
2276,2767,topology
2277,64428,topology
2278,153090,topology
2279,6272,topology
2280,60436,topology
2281,1845,topology
2282,4952,topology
2283,9557,topology
2284,54496,topology
2285,9736,topology
2286,7342,topology
2287,3299,topology
2288,1909,topology
2289,1906,topology
2290,3295,topology
2291,3297,topology
2292,5130,topology
2293,84759,topology
2294,22976,topology
2295,285381,topology
2296,54677,topology
2297,353174,topology
2298,9025,topology
2299,64599,topology
2300,8930,topology
2301,8932,topology
2302,7175,topology
2303,7171,topology
2304,3066,topology
2305,3065,topology
2306,3064,topology
2307,1051,topology
2308,83752,topology
2309,1054,topology
2310,5352,topology
2311,5351,topology
2312,1270,topology
2313,613,topology
2314,11047,topology
2315,54107,topology
2316,54106,topology
2317,6418,topology
2318,23028,topology
2319,1476,topology
2320,8646,topology
2321,1495,topology
2322,7043,topology
2323,498,topology
2324,5747,topology
2325,23598,topology
2326,4221,topology
2327,5587,topology
2328,6478,topology
2329,20,topology
2330,5580,topology
2331,5581,topology
2332,29,topology
2333,25824,topology
2334,92140,topology
2335,3931,topology
2336,3265,topology
2337,51684,topology
2338,6717,topology
2339,6714,topology
2340,51377,topology
2341,51379,topology
2343,4133,topology
2344,5693,topology
2345,3845,topology
2346,65018,topology
2347,4040,topology
2348,4041,topology
2349,51196,topology
2350,6667,topology
2351,51752,topology
2352,51755,topology
2353,2288,topology
2354,3667,topology
2355,2280,topology
2356,2281,topology
2357,56984,topology
2358,2571,topology
2359,10905,topology
2360,4534,topology
2361,10902,topology
2362,10908,topology
2363,1876,topology
2364,1874,topology
2365,4436,topology
2366,7917,topology
2367,57104,topology
2368,975,topology
2369,972,topology
2370,6284,topology
2371,2118,topology
2372,2119,topology
2373,6599,topology
2374,6049,topology
2375,2626,topology
2376,2624,topology
2377,2625,topology
2378,6045,topology
2379,5108,topology
2380,10013,topology
2381,9588,topology
2382,3280,topology
2383,868,topology
2384,5830,topology
2385,567,topology
2386,861,topology
2387,864,topology
2388,10499,topology
2389,10498,topology
2390,10497,topology
2391,10494,topology
2392,10277,topology
2393,10270,topology
2394,889,topology
2395,5217,topology
